duration,cast_total_facebook_likes,title_year,imdb_score,movie_facebook_likes,director_id,actor_2_id,actor_1_id,actor_3_id,Action,Sport,Reality-TV,Animation,Western,Music,Comedy,Adventure,Short,Musical,Documentary,Film-Noir,News,Sci-Fi,Game-Show,War,Thriller,Fantasy,Drama,Horror,Family,Mystery,Biography,Crime,History,Romance,language_id,country_id,content_rating_id,movie_title
94,4484,2008,4.6,422,1555,2089,600,596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,College
90,7103,1999,7.2,0,571,517,396,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,The Virgin Suicides
97,2103,1998,7.0,915,1221,2090,51,1256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,Little Voice
90,1831,2009,5.1,985,1556,2091,1361,2485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,Miss March
106,18947,2014,6.7,0,1557,262,110,646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Wish I Was Here
96,5668,1999,5.3,901,1558,603,221,2486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,0,Simply Irresistible
44,3318,0,8.4,0,113,2092,1362,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Veronica Mars
95,993,2001,7.8,0,1559,2093,1363,1209,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Hedwig and the Angry Inch
99,382,1993,6.7,0,1057,2094,1364,2488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Only the Strong
93,546,2015,5.4,84,1560,2095,1365,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,Goddess of Love
99,8297,2003,7.2,0,944,128,563,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Shattered Glass
95,489,2001,5.8,289,1561,2096,1366,2490,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,Novocaine
84,1407,2001,6.4,29,1562,1983,572,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,The Business of Strangers
144,2379,1969,8.0,0,1563,2097,1367,2492,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,The Wild Bunch
99,2748,2008,7.0,0,691,896,535,1269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,The Wackness
110,297,1979,7.0,643,1564,2098,1368,2493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,The Great Train Robbery
97,841,2002,6.7,605,1505,2099,1059,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Morvern Callar
107,2000,1991,3.8,125,1565,2100,1369,2495,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beastmaster 2: Through the Portal of Time
90,2370,2010,5.7,0,1566,2101,983,2496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,The 5th Quarter
104,282,2003,6.6,52,1358,2102,1370,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,4,The Flower of Evil
96,2163,2009,6.7,0,932,162,398,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,The Greatest
104,2430,2011,6.1,0,402,2103,28,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,Snow Flower and the Secret Fan
97,1081,2006,6.2,224,1567,2104,137,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Come Early Morning
107,2440,2001,6.2,30,1135,774,1371,2501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Lucky Break
117,15604,1977,7.4,733,1568,745,209,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Julia
85,14599,2008,4.7,850,1569,173,72,2032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Surfer, Dude"
152,105,2006,8.3,570,653,2105,1372,2502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lake of Fire
85,2200,2003,7.2,0,1570,2029,1175,1501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,11:14
76,2152,1994,5.8,176,1571,1835,1373,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Men of War
87,1227,2009,5.9,275,1572,2106,1374,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,Don McKay
95,27575,2012,6.3,0,1153,35,41,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,Deadfall
101,1940,2009,7.2,1000,1383,1107,263,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,A Shine of Rainbows
90,3469,2011,5.4,0,1573,2107,1375,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,The Hit List
240,2563,0,8.2,0,113,2108,813,538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Emma
89,477,1983,7.3,0,471,2109,1376,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,4,Videodrome
111,1858,2002,7.3,0,1574,2110,829,2506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,4,L'auberge espagnole
86,12772,2014,5.8,0,1575,2111,203,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Song One
115,34605,2002,6.1,0,466,688,350,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,Murder by Numbers
103,219,2008,7.1,0,1576,2112,1377,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,17,31,4,Winter in Wartime
90,6569,2012,6.5,0,1577,2113,332,2509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Freaky Deaky
133,502,1964,7.9,0,407,2114,1378,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,1,The Train
88,1443,2012,5.4,543,1578,2115,529,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Trade of Innocents
111,2205,2005,7.1,0,1579,2116,577,2512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24,40,4,The Protector
94,1477,1998,6.4,109,1580,976,359,2352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Stiff Upper Lips
25,1239,0,8.4,0,113,2117,1379,2513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,The Inbetweeners
112,2201,2002,6.7,0,1381,2118,613,2414,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Bend It Like Beckham
141,2584,2002,6.9,160,1430,2119,116,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Sunshine State
95,2000,2006,2.1,244,1193,2120,1380,2514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crossover
141,1065,2012,4.3,365,1581,2121,1381,2515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,1,Khiladi 786
85,73,2009,6.6,4000,1295,2122,1382,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,4,[Rec] 2
105,72,2010,3.4,277,1405,2123,1383,2517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Standing Ovation
129,2387,1973,8.3,0,1540,1724,349,1620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,The Sting
125,1651,1981,7.2,0,659,413,1384,468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,Chariots of Fire
116,2723,2005,5.6,0,1582,640,595,2211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Diary of a Mad Black Woman
105,888,1996,7.7,0,615,674,1246,2518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,Shine
90,44265,2013,6.6,33000,1583,24,58,2519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Don Jon
105,17599,1973,7.6,0,326,2124,303,2520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,High Plains Drifter
111,34106,2001,7.4,5000,992,127,59,2072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Ghost World
91,16768,2001,7.1,0,768,680,141,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,4,Iris
95,396,1980,3.4,438,1584,2125,1385,2179,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Galaxina
97,745,2004,7.9,0,1585,2126,1386,2521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,The Chorus
92,1033,2003,6.7,352,1586,2127,609,2522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,Mambo Italiano
104,1315,2003,6.6,1000,1587,2128,1387,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,4,Wonderland
120,2892,1989,7.9,0,437,1061,1388,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Do the Right Thing
99,6776,2001,4.9,113,1588,751,221,1220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,Harvard Man
93,391,2011,7.2,0,1589,2129,1389,2525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,49,1,Le Havre
99,118,2002,7.4,13000,1076,2130,1390,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,9,1,Irreversible
99,81,2013,6.1,543,1590,2131,1391,2527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,R100
157,1519,2006,8.4,0,1591,2132,1392,2528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,15,1,Rang De Basanti
90,2030,2014,6.2,679,1592,1115,1393,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Animals
96,561,2011,5.3,1000,1593,2133,603,2530,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Salvation Boulevard
96,4883,2007,5.0,915,669,916,64,2531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,The Ten
90,6111,1999,7.7,484,1594,2134,212,2532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,A Room for Romeo Brass
100,385,2011,7.6,23000,1085,2135,1394,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,32,36,4,Headhunters
94,1832,2012,6.3,11000,1595,45,1395,2534,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,Grabbers
98,955,2004,7.6,989,1596,2136,1396,2535,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,Saint Ralph
129,631,2014,5.6,0,1597,2137,1059,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36,0,Miss Julie
103,454,1980,7.3,0,900,2138,1397,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,Somewhere in Time
128,787,2011,6.2,421,1598,2139,1398,2538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7,15,4,Dum Maaro Dum
106,2975,2013,6.6,35000,33,2029,627,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Insidious: Chapter 2
95,4134,2005,6.6,0,1303,1057,975,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Saw II
104,14504,2016,7.3,33000,1599,2140,71,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,10 Cloverfield Lane
87,1770,2002,6.6,0,899,1353,842,1586,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Jackass: The Movie
81,3344,2016,6.9,0,1600,2141,332,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lights Out
94,2371,2011,5.8,24000,929,2142,1399,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Paranormal Activity 3
89,5056,2014,4.4,18000,1601,2143,627,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Ouija
88,1584,1987,6.6,0,168,1968,1400,2543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,A Nightmare on Elm Street 3: Dream Warriors
108,3215,2015,7.1,15000,1327,1851,510,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,The Gift
115,688,2013,7.6,14000,1602,2144,1401,2544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11,0,Instructions Not Included
96,799,2012,4.6,26000,929,2145,1402,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Paranormal Activity 4
135,1920,1953,6.8,0,1603,2146,1183,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,The Robe
113,971,1975,7.1,620,883,1839,1403,2547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,The Return of the Pink Panther
93,42002,1991,4.9,963,840,1229,1,2548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Freddy's Dead: The Final Nightmare
109,11736,2003,7.3,0,1604,1327,233,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,Monster
127,799,1954,7.2,0,810,2147,391,2549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,"20,000 Leagues Under the Sea"
101,2161,2014,5.0,10000,1605,2148,1404,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Paranormal Activity: The Marked Ones
124,13864,1980,8.2,9000,507,895,82,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,The Elephant Man
117,17738,2013,8.0,65000,645,1859,72,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,Dallas Buyers Club
83,11771,2015,5.2,0,1606,1355,351,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,The Lazarus Effect
113,1997,2000,8.5,40000,3,664,635,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,Memento
104,2071,2013,6.5,23000,1607,2149,1405,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Oculus
97,2990,2006,7.4,0,609,2073,990,2554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Clerks II
110,1122,2000,7.7,0,564,2150,385,2555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Billy Elliot
103,8375,2013,7.4,22000,1608,53,252,2143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Way Way Back
94,2523,1991,5.1,232,1609,2151,1406,2556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,House Party 2
102,854,1982,7.3,0,83,2152,1407,2557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,2,The Man from Snowy River
77,2908,1999,5.0,122,1610,2153,176,2558,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Doug's 1st Movie
134,428,1997,7.2,1000,1611,1192,1408,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Apostle
129,2014,1981,6.7,0,1612,945,1291,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,Mommie Dearest
90,15710,2011,6.4,11000,1613,201,336,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Our Idiot Brother
134,2410,2016,7.1,0,249,419,1030,2561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,Race
104,2868,1998,5.6,575,1614,2154,85,2562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,The Players Club
95,3300,2001,6.2,0,1284,1802,481,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,O
93,1410,2014,6.1,14000,1234,2155,1193,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,"As Above, So Below"
106,2840,2014,5.2,0,803,2156,1182,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,4,Addicted
109,3843,1997,7.3,599,1022,1962,1190,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Eve's Bayou
101,19673,2014,7.5,45000,1615,312,224,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Still Alice
139,2112,1954,6.6,376,1616,2157,1409,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,The Egyptian
99,14306,1981,6.4,0,1617,2158,237,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Nighthawks
100,1327,1989,4.5,1000,1618,2159,1410,2566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Friday the 13th Part VIII: Jason Takes Manhattan
95,1495,2002,6.6,5000,502,1470,932,1532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,My Big Fat Greek Wedding
94,12306,2012,5.3,25000,1619,1930,182,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,Spring Breakers
93,1227,1995,4.9,0,1620,2160,806,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Halloween: The Curse of Michael Myers
106,361,2001,7.7,0,122,2161,1411,2568,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,11,4,Y Tu Mamá También
99,1686,2004,8.0,19000,229,2162,1412,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,Shaun of the Dead
82,4856,2008,3.8,562,1621,2163,1413,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,The Haunting of Molly Hartley
135,11400,1996,7.6,0,1430,2164,72,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,Lone Star
88,1136,1988,5.9,0,807,2165,806,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Halloween 4: The Return of Michael Myers
89,1160,1986,6.2,0,1622,2166,979,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,April Fool's Day
110,2943,1982,7.2,0,277,1095,899,727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Diner
107,2383,1983,6.3,0,1623,2167,378,2572,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,Lone Wolf McQuade
86,1520,2011,5.2,0,1624,2168,1414,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Apollo 18
91,2528,2008,6.9,0,1625,826,360,453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Sunshine Cleaning
103,259,2015,6.8,16000,1234,2169,1415,2574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,No Escape
90,23714,1982,6.2,0,1626,435,1416,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,The Beastmaster
141,1332,1959,6.2,270,1544,2170,1417,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,Solomon and Sheba
92,2848,2016,3.5,11000,1627,758,1418,1201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Fifty Shades of Black
99,2269,2009,6.1,738,1628,215,676,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Not Easily Broken
79,1284,1932,6.6,213,1629,2171,1419,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,A Farewell to Arms
96,3552,2016,4.5,740,803,459,792,2578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,The Perfect Match
82,315,2000,5.9,207,1630,2172,1420,2579,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Digimon: The Movie
92,5668,2004,6.9,0,1631,2173,514,2580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Saved!
112,253,2003,7.7,0,1632,2174,1421,2581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,3,4,The Barbarian Invasions
106,1199,1976,6.6,672,421,1919,1422,2582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Robin and Marian
90,3004,2001,5.3,327,1633,2175,1423,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,The Forsaken
126,13591,1978,6.3,729,1494,2176,42,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,Force 10 from Navarone
150,3942,1989,7.0,0,1634,1212,1424,2583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UHF
90,5202,2006,7.0,0,1635,0,930,2584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Grandma's Boy
91,2691,1998,6.6,462,1402,2177,450,2585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Slums of Beverly Hills
145,2589,1968,8.6,10000,737,2178,1425,2586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,Once Upon a Time in the West
95,5245,2001,6.4,393,47,1611,211,2587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,Made
